city,neighborhood,zip_code,street_name,street_number,floor,floor_location,door,property_type,construction_date,renovation_year,number_of_rooms,number_of_bedrooms,number_of_bathrooms,number_of_balconies,number_of_garages,number_of_parking,number_of_floors,number_of_units,living_area,total_area,is_barrier_free,heating_type,has_energy_certificate,has_garage,has_parking,has_balcony,price,lon,lat
Nürnberg,Mögeldorf,90482,Volker-Coiter-Straße,18,,,,single_family_house,1949-01-02,,,,,,,,,1.0,128.0,272.0,,,,,False,,522438.0,11.13836,49.465939
Nürnberg,"Altenfurt, Moorenbrunn",90475,Moorenbrunner Straße,14,,,,single_family_house,1983-10-05,,,,,,,,,1.0,152.0,619.0,,,,,False,,611545.0,11.173318,49.3951
Nürnberg,Laufamholz,90482,Hofreuthackerstraße,45,,,,single_family_house,2024-06-24,,,,,,,,,1.0,146.0,264.0,,,,,False,,597103.0,11.154150999999999,49.461588000000006
Nürnberg,St. Johannis,90419,Großweidenmühlstraße,29,,,,multi_family_house,1986-05-27,,,,,,,,,3.0,183.0,697.0,,,,,False,,672074.0,11.061333,49.45703
Nürnberg,Bärenschanze,90429,Kernstraße,41,,,,multi_family_house,1955-04-21,,,,,,,,,10.0,592.0,336.0,,,,,False,,1570792.0,11.054049,49.448258
Nürnberg,Erlenstegen,90491,Volbehrstraße,5 d,,,,single_family_house,1908-03-09,,,,,,,,,1.0,152.0,324.0,,,,,False,,588549.0,11.122009,49.476298
Nürnberg,St. Leonhard,90439,Rothenburger Straße,101U,,,,,1968-07-27,,,,,,,,,1.0,144.0,308.0,,,,,False,,422778.0,11.055445,49.444177999999994
Nürnberg,Maxfeld,90409,Am Stadtpark,101,,,,multi_family_house,1949-07-15,,,,,,,,,6.0,282.0,626.0,,,,,False,,879414.0,11.091749,49.468162
Nürnberg,Gaismannshof,90431,Stübacher Straße,101,,,,single_family_house,2014-10-25,,,,,,,,,1.0,104.0,322.0,,,,,False,,527050.0,11.030606,49.451417
Nürnberg,St. Leonhard,90439,Marie-Beeg-Straße,2,,,,multi_family_house,2012-06-27,,,,,,,,,17.0,1236.0,526.0,,,,,False,,4875008.0,11.052353,49.441633
Nürnberg,Buchenbühl,90411,Rabensteinweg,39,,,,single_family_house,1943-02-23,,,,,,,,,1.0,123.0,269.0,,,,,False,,313515.0,11.104065,49.507698
Nürnberg,Reichelsdorf,90453,Pilgramstraße,16,,,,single_family_house,1983-10-07,,,,,,,,,1.0,113.0,345.0,,,,,False,,375243.0,11.032029,49.376946999999994
Nürnberg,Gaismannshof,90431,Gaismannshofstraße,25 a,,,,single_family_house,1946-11-01,,,,,,,,,1.0,126.0,276.0,,,,,False,,349514.0,11.027475,49.449940000000005
Nürnberg,Galgenhof,90459,Aufseßplatz,19U,,,,multi_family_house,1951-02-23,,,,,,,,,7.0,577.0,544.0,,,,,False,,1729729.0,11.080044999999998,49.441451
Nürnberg,Schniegling,90427,Ratzeburger Straße,4,,,,single_family_house,1989-07-02,,,,,,,,,1.0,105.0,276.0,,,,,False,,396569.0,11.034441000000001,49.470117
Nürnberg,Gugelstraße,90461,Sperberstraße,32,,,,multi_family_house,1896-03-05,,,,,,,,,11.0,922.0,307.0,,,,,False,,2352987.0,11.080852,49.431734
Nürnberg,Ziegelstein,90411,Uttenreuther Straße,58,,,,single_family_house,1931-01-02,,,,,,,,,1.0,104.0,324.0,,,,,False,,328601.0,11.116504,49.487027
Nürnberg,Erlenstegen,90491,Volbehrstraße,5 c,,,,single_family_house,1922-10-08,,,,,,,,,1.0,142.0,314.0,,,,,False,,588072.0,11.121893,49.476253
Nürnberg,Gaismannshof,90431,Leyher Straße,80 a,,,,multi_family_house,1978-07-10,,,,,,,,,1.0,75.0,337.0,,,,,False,,207806.0,11.025437,49.452484
Nürnberg,Maxfeld,90409,Mohnstraße,17,,,,single_family_house,1980-11-06,,,,,,,,,1.0,78.0,504.0,,,,,False,,388663.0,11.088399,49.468808
Nürnberg,Gleißhammer,90480,Spiegelauer Straße,44,,,,single_family_house,1983-04-23,,,,,,,,,1.0,135.0,327.0,,,,,False,,517327.0,11.119269,49.450649999999996
Nürnberg,Wetzendorf,90425,Karl-May-Weg,19,,,,multi_family_house,2008-08-21,,,,,,,,,10.0,959.0,932.0,,,,,False,,3263616.0,11.058897,49.47347600000001
Nürnberg,St. Jobst,90491,Tauroggenstraße,20,,,,single_family_house,1944-04-08,,,,,,,,,1.0,109.0,298.0,,,,,False,,449733.0,11.107783000000001,49.461684
Nürnberg,Gleißhammer,90480,Fallrohrstraße,25 b,,,,single_family_house,1968-04-05,,,,,,,,,1.0,116.0,332.0,,,,,False,,408960.0,11.118814,49.447284
Nürnberg,Himpfelshof,90429,Bärenschanzstraße,11,,,,multi_family_house,1917-04-03,,,,,,,,,7.0,499.0,281.0,,,,,False,,1448672.0,11.060636,49.450591
Nürnberg,Wetzendorf,90425,Reuthwiesenstraße,15,,,,multi_family_house,1971-01-13,,,,,,,,,7.0,549.0,491.0,,,,,False,,1418453.0,11.055,49.479273
Nürnberg,"Kornburg, Worzeldorf",90455,Paintweg,18,,,,single_family_house,1963-05-01,,,,,,,,,1.0,115.0,305.0,,,,,False,,286097.0,11.101769,49.357461
Nürnberg,Katzwang,90453,Grillparzerstraße,11,,,,multi_family_house,1990-07-14,,,,,,,,,3.0,245.0,521.0,,,,,False,,767675.0,11.044179,49.36767
Nürnberg,Trierer Straße,90469,Saarbrückener Straße,73,,,,single_family_house,1950-01-12,,,,,,,,,1.0,106.0,591.0,,,,,False,,376671.0,11.086284000000001,49.398603
Nürnberg,"Kornburg, Worzeldorf",90455,Emil-Nolde-Straße,5,,,,multi_family_house,1982-04-05,,,,,,,,,15.0,1136.0,916.0,,,,,False,,3518737.0,11.084614,49.37003
Nürnberg,Guntherstraße,90461,Rankestraße,62,,,,multi_family_house,1937-02-12,,,,,,,,,2.0,266.0,471.0,,,,,False,,617763.0,11.099675,49.434633999999996
Nürnberg,Langwasser Südost,90473,Bunzlauer Straße,31,,,,single_family_house,1973-01-20,,,,,,,,,1.0,136.0,696.0,,,,,False,,473301.0,11.148149,49.408327
Nürnberg,Tullnau,90402,Teutonenstraße,67 a,,,,single_family_house,2011-02-12,,,,,,,,,1.0,117.0,618.0,,,,,False,,690191.0,11.109546,49.455097
Nürnberg,Laufamholz,90482,Treufer Straße,7,,,,,1947-03-17,,,,,,,,,2.0,315.0,758.0,,,,,False,,743574.0,11.168004999999999,49.463979
Nürnberg,Gleißhammer,90480,Fallrohrstraße,8,,,,multi_family_house,1913-03-18,,,,,,,,,3.0,240.0,299.0,,,,,False,,674103.0,11.118976,49.446678
Nürnberg,Laufamholz,90482,Gläsleinsackerweg,10,,,,single_family_house,1994-06-06,,,,,,,,,1.0,115.0,302.0,,,,,False,,533594.0,11.153673,49.460629000000004
Nürnberg,St. Leonhard,90439,Gernotstraße,55,,,,multi_family_house,1953-01-22,,,,,,,,,10.0,754.0,673.0,,,,,False,,1607424.0,11.042819000000001,49.440304999999995
Nürnberg,Gaismannshof,90431,Sankt-Gallen-Ring,23,,,,single_family_house,2005-04-12,,,,,,,,,1.0,143.0,287.0,,,,,False,,478723.0,11.026530999999999,49.443104999999996
Nürnberg,Röthenbach Ost,90449,Burgsalacher Straße,28,,,,single_family_house,1988-04-09,,,,,,,,,1.0,129.0,267.0,,,,,False,,351261.0,11.034360000000001,49.418807
Nürnberg,Almoshof,90427,Lohäckerstraße,87,,,,single_family_house,1928-02-11,,,,,,,,,1.0,107.0,573.0,,,,,False,,464827.0,11.068883,49.487814
Nürnberg,Thon,90425,Oldenburger Straße,3,,,,multi_family_house,1988-02-16,,,,,,,,,12.0,1215.0,724.0,,,,,False,,3781566.0,11.067938,49.477707
Nürnberg,"Altenfurt, Moorenbrunn",90475,Klagenfurter Straße,35,,,,single_family_house,1968-10-11,,,,,,,,,1.0,100.0,331.0,,,,,False,,300793.0,11.172661,49.399118
Nürnberg,Hummelstein,90461,Kunostraße,25,,,,single_family_house,1902-08-08,,,,,,,,,1.0,86.0,342.0,,,,,False,,275768.0,11.091498000000001,49.430829
Nürnberg,Reichelsdorf,90453,Beilngrieser Straße,69,,,,single_family_house,1957-01-02,,,,,,,,,1.0,112.0,303.0,,,,,True,,321620.0,11.038243000000001,49.383334
Nürnberg,Maiach,90451,Illerstraße,40,,,,single_family_house,1966-09-26,,,,,,,,,1.0,137.0,253.0,,,,,False,,437150.0,11.057459,49.406938999999994
Nürnberg,Eibach,90451,Hafenstraße,47,,,,multi_family_house,1987-03-16,,,,,,,,,2.0,139.0,264.0,,,,,False,,394706.0,11.039660000000001,49.407918
Nürnberg,St. Leonhard,90439,Schlachthofstraße,8A,,,,,1995-10-24,,,,,,,,,1.0,88.0,131.0,,,,,False,,384758.0,11.057129,49.442351
Nürnberg,St. Jobst,90491,Thumenberger Weg,65,,,,multi_family_house,1947-01-12,,,,,,,,,6.0,436.0,738.0,,,,,False,,1472338.0,11.123638999999999,49.467813
Nürnberg,Eibach,90451,Pappenheimer Straße,3,,,,multi_family_house,1929-04-18,,,,,,,,,4.0,231.0,700.0,,,,,False,,750548.0,11.03139,49.396958000000005
Nürnberg,Gostenhof,90443,Barbiergasse,17,,,,multi_family_house,1896-02-22,,,,,,,,,1.0,92.0,332.0,,,,,False,,228936.0,11.066221,49.445992
Nürnberg,Maxfeld,90409,Am Stadtpark,112,,,,multi_family_house,2000-11-01,,,,,,,,,24.0,1805.0,925.0,,,,,False,,6325047.0,11.092578,49.468425
Nürnberg,Gebersdorf,90449,Püttlachweg,19,,,,single_family_house,1974-11-22,,,,,,,,,1.0,124.0,337.0,,,,,False,,324927.0,11.010421000000001,49.427738
Nürnberg,Gleißhammer,90480,Ursulastraße,11,,,,single_family_house,1988-08-07,,,,,,,,,1.0,127.0,257.0,,,,,False,,382863.0,11.115588,49.448159
Nürnberg,Eibach,90451,Forstweiherstraße,25,,,,multi_family_house,2024-05-27,,,,,,,,,4.0,308.0,622.0,,,,,False,,1184874.0,11.039259999999999,49.404977
Nürnberg,Ziegelstein,90411,Wissmannstraße,63,,,,,1935-03-03,,,,,,,,,18.0,993.0,800.0,,,,,False,,2702188.0,11.111777,49.481753
Nürnberg,Mögeldorf,90482,Kapferstraße,10,,,,multi_family_house,1900-05-07,,,,,,,,,2.0,260.0,337.0,,,,,False,,810635.0,11.136166999999999,49.467265999999995
Nürnberg,Ziegelstein,90411,Betzensteiner Straße,74,,,,multi_family_house,1974-11-09,,,,,,,,,3.0,232.0,281.0,,,,,False,,637260.0,11.117523,49.483129
Nürnberg,Gaismannshof,90431,Herzogenauracher Straße,18,,,,multi_family_house,1919-08-19,,,,,,,,,2.0,218.0,566.0,,,,,False,,1036275104.0,11.036111,49.451885999999995
Nürnberg,St. Leonhard,90439,Rothenburger Straße,156,,,,multi_family_house,1990-04-06,,,,,,,,,17.0,1177.0,803.0,,,,,False,,3080716.0,11.049387999999999,49.442327
Nürnberg,Dutzendteich,90478,Herzogstraße,4,,,,,1893-10-01,,,,,,,,,12.0,939.0,472.0,,,,,False,,2512390.0,11.118121,49.435798999999996
Nürnberg,Mögeldorf,90482,Hammerstraße,14,,,,multi_family_house,1886-07-05,,,,,,,,,5.0,352.0,281.0,,,,,False,,944571.0,11.137743,49.463972
Nürnberg,Gaismannshof,90431,Paracelsusstraße,139,,,,single_family_house,1939-07-08,,,,,,,,,1.0,113.0,508.0,,,,,False,,441081.0,11.024863999999999,49.444467
Nürnberg,Wetzendorf,90425,Kölner Straße,30,,,,multi_family_house,1978-07-12,,,,,,,,,22.0,1266.0,832.0,,,,,False,,4460822.0,11.059084,49.468777
Nürnberg,"Altstadt, St. Lorenz",90403,An der Fleischbrücke,1,,,,multi_family_house,1993-07-01,,,,,,,,,2.0,312.0,551.0,,,,,False,,1219399.0,11.07714,49.452642999999995
Nürnberg,Zerzabelshof,90480,Aussiger Platz,1,,,,multi_family_house,1927-07-08,,,,,,,,,3.0,237.0,615.0,,,,,False,,644350.0,11.124389,49.443611
Nürnberg,Schmausenbuckstraße,90480,Dientzenhoferstraße,54,,,,multi_family_house,1988-07-04,,,,,,,,,7.0,650.0,765.0,,,,,False,,1858166.0,11.128366,49.453878
Nürnberg,St. Jobst,90491,Ludtringstraße,12,,,,single_family_house,2005-07-21,,,,,,,,,1.0,106.0,338.0,,,,,False,,655094.0,11.107996,49.460216
Nürnberg,Reichelsdorf,90453,Walter-Flex-Straße,79,,,,single_family_house,1942-11-27,,,,,,,,,1.0,108.0,307.0,,,,,False,,278021.0,11.040246,49.39058300000001
Nürnberg,Zerzabelshof,90480,Rohrmattenstraße,11,,,,multi_family_house,1920-04-11,,,,,,,,,4.0,506.0,677.0,,,,,False,,1360828.0,11.12937,49.444524
Nürnberg,Buchenbühl,90411,Nuschelbergweg,2 f,,,,single_family_house,1950-10-19,,,,,,,,,1.0,92.0,557.0,,,,,False,,318815.0,11.106368,49.504642000000004
Nürnberg,"Altstadt, St. Sebald",90403,Sieben Zeilen,42,,,,multi_family_house,1963-02-02,,,,,,,,,2.0,120.0,556.0,,,,,False,,448595.0,11.082119,49.458396
Nürnberg,Röthenbach West,90449,Creglinger Straße,40,,,,,1989-03-27,,,,,,,,,7.0,559.0,688.0,,,,,False,,2194158.0,11.031994,49.423587
Nürnberg,Schmausenbuckstraße,90480,Dientzenhoferstraße,6 b,,,,,1965-01-09,,,,,,,,,1.0,96.0,299.0,,,,,False,,410161.0,11.123491,
Nürnberg,Gleißhammer,90480,Schöpfstraße,27,,,,multi_family_house,1981-04-17,,,,,,,,,27.0,1677.0,707.0,,,,,False,,5997632.0,11.119822,49.441646
Nürnberg,Langwasser Nordost,90471,Tucholskystraße,24,,,,multi_family_house,1993-04-19,,,,,,,,,1.0,84.0,581.0,,,,,False,,304729.0,11.134141,49.414513
Nürnberg,Gartenstadt,90469,Paumannstraße,50,,,,single_family_house,1935-03-12,,,,,,,,,1.0,100.0,288.0,,,,,False,,292702.0,11.079154,49.412373
Nürnberg,Wetzendorf,90425,Gerhard-von-Rad-Straße,12,,,,,2026-05-22,,,,,,,,,1.0,151.0,337.0,,,,,False,,666060.0,11.056942999999999,49.472164
Nürnberg,Katzwang,90453,Harrlacher Straße,8,,,,single_family_house,1962-04-17,,,,,,,,,1.0,132.0,571.0,,,,,False,,343018.0,11.041224,49.371794
Nürnberg,Katzwang,90455,Strawinskystraße,19,,,,multi_family_house,2008-02-03,,,,,,,,,10.0,922.0,1153.0,,,,,False,,2263067.0,11.063565,49.348214
Nürnberg,Gaismannshof,90431,Steinmetzanlage,26,,,,single_family_house,1932-05-24,,,,,,,,,1.0,139.0,273.0,,,,,False,,389663.0,11.032175,49.442519000000004
Nürnberg,Sandberg ,90419,Steinstraße,9,,,,multi_family_house,1994-10-23,,,,,,,,,10.0,826.0,331.0,,,,,False,,3185417.0,11.05562,49.45768500000001
Nürnberg,St. Johannis,90419,Neutorgraben,17,,,,multi_family_house,1961-11-04,,,,,,,,,7.0,396.0,858.0,,,,,False,,1449303.0,11.072466,49.457852
Nürnberg,Gugelstraße,90461,Sperberstraße,7,,,,multi_family_house,1973-03-19,,,,,,,,,9.0,628.0,336.0,,,,,False,,1289072.0,11.078222,49.431164
Nürnberg,Reichelsdorf,90453,Kötzlerstraße,34,,,,multi_family_house,1988-04-27,,,,,,,,,2.0,234.0,267.0,,,,,True,,771390.0,11.034621000000001,49.381420999999996
Nürnberg,Gugelstraße,90459,Markgrafenstraße,10,,,,multi_family_house,1913-03-19,,,,,,,,,9.0,749.0,298.0,,,,,False,,1689450.0,11.075906999999999,49.433775000000004
Nürnberg,Steinbühl,90443,Ackerstraße,10,,,,multi_family_house,2013-02-24,,,,,,,,,13.0,1000.0,603.0,,,,,False,,3800045.0,11.064923,49.440596
Nürnberg,Zerzabelshof,90480,Beim Grönacker,7,,,,multi_family_house,1947-07-09,,,,,,,,,7.0,418.0,776.0,,,,,False,,1550318.0,11.126424000000002,49.446452
Nürnberg,Katzwang,90453,Gubener Straße,37,,,,single_family_house,1991-07-22,,,,,,,,,1.0,101.0,338.0,,,,,False,,362475.0,11.057682,49.362787999999995
Nürnberg,Großreuth b. Schweinau,90431,Tillypark,145,,,,single_family_house,1990-11-26,,,,,,,,,1.0,103.0,321.0,,,,,True,,441005.0,11.033501000000001,49.435705999999996
Nürnberg,Schweinau,90441,Waldaustraße,28,,,,multi_family_house,1970-08-18,,,,,,,,,3.0,212.0,275.0,,,,,False,,,11.052856,49.433468
Nürnberg,Veilhof,90489,Wieselerstraße,3,,,,,2015-11-03,,,,,,,,,1.0,67.0,1137.0,,,,,False,,484802.0,11.099129999999999,49.463674999999995
Nürnberg,Buchenbühl,90411,Märzenweg,33,,,,multi_family_house,1965-05-15,,,,,,,,,6.0,323.0,630.0,,,,,False,,1095744.0,11.105901,49.506569000000006
Nürnberg,Mooshof,90411,Edmund-Rumpler-Weg,15,,,,single_family_house,1949-03-21,,,,,,,,,1.0,120.0,338.0,,,,,False,,364393.0,11.101379999999999,49.485453
Nürnberg,Nürnberg                  ,90453,Isolanistraße,2,,,,multi_family_house,1982-02-20,,,,,,,,,3.0,269.0,708.0,,,,,False,,698546.0,11.021206,49.374191
Nürnberg,Ludwigsfeld,90478,Zerzabelshofstraße,13,,,,single_family_house,1899-03-02,,,,,,,,,1.0,99.0,334.0,,,,,False,,327016.0,11.107649,49.445468
Nürnberg,Zerzabelshof,90480,Kronstädter Straße,12,,,,single_family_house,1956-02-24,,,,,,,,,1.0,114.0,326.0,,,,,False,,433042.0,11.125269,49.438776
Nürnberg,Erlenstegen,90491,Händelstraße,14,,,,,1975-01-14,,,,,,,,,6.0,572.0,772.0,,,,,False,,2061917.0,11.123517999999999,
Nürnberg,Buch ,90427,Höfleser Hauptstraße,42 a,,,,single_family_house,1990-09-18,,,,,,,,,1.0,95.0,309.0,,,,,False,,518148.0,11.033341,49.490807000000004
Nürnberg,Marienberg ,90411,Frankenburgerstraße,5,,,,multi_family_house,1961-11-06,,,,,,,,,3.0,213.0,290.0,,,,,False,,760782.0,11.103452,49.476130000000005
Nürnberg,"Altenfurt, Moorenbrunn",90475,Altenfurter Straße,81,,,,single_family_house,1926-04-16,,,,,,,,,1.0,135.0,589.0,,,,,False,,411910.0,11.177285,49.40254000000001
Nürnberg,Uhlandstraße,90408,Georg-Eberlein-Straße,25,,,,multi_family_house,1984-05-15,,,,,,,,,9.0,814.0,787.0,,,,,False,,3228612.0,11.079777,49.467469
Nürnberg,Thon,90425,Lohestraße,43,,,,single_family_house,1956-01-02,,,,,,,,,1.0,113.0,273.0,,,,,False,,365818.0,11.070875,49.478343
Nürnberg,Glockenhof,90461,Nibelungenstraße,15,,,,,1907-04-20,,,,,,,,,11.0,724.0,611.0,,,,,False,,2057048.0,11.097878999999999,49.439463
Nürnberg,Gibitzenhof,90443,Dianaplatz,5,,,,multi_family_house,1913-06-05,,,,,,,,,16.0,929.0,520.0,,,,,False,,1947490.0,11.065819,49.42876200000001
Nürnberg,Schmausenbuckstraße,90480,Dientzenhoferstraße,11 a,,,,,1967-01-13,,,,,,,,,1.0,118.0,254.0,,,,,False,,489413.0,11.124907,49.452954000000005
Nürnberg,Gaismannshof,90431,Rothenburger Straße,276,,,,single_family_house,1937-09-27,,,,,,,,,1.0,142.0,265.0,,,,,False,,362752.0,11.033006,49.441307
Nürnberg,Trierer Straße,90469,Friedrichsthaler Straße,42,,,,single_family_house,1943-03-26,,,,,,,,,1.0,100.0,599.0,,,,,False,,373170.0,11.086227,49.397994
Nürnberg,Mögeldorf,90482,Bühlstraße,5,,,,multi_family_house,2004-10-25,,,,,,,,,5.0,516.0,880.0,,,,,False,,2236707.0,11.136689,49.464529
Nürnberg,Reichelsdorf,90453,Walter-Flex-Straße,67,,,,multi_family_house,1926-02-13,,,,,,,,,1.0,70.0,301.0,,,,,False,,249610.0,11.03917,49.390984
Nürnberg,Katzwang,90453,Georg-Stefan-Straße,18 a,,,,,2007-07-02,,,,,,,,,1.0,114.0,525.0,,,,,False,,515996.0,11.046769,49.365696
Nürnberg,Eibach,90451,Fritz-Weidner-Straße,61,,,,multi_family_house,1917-02-18,,,,,,,,,2.0,255.0,630.0,,,,,False,,740289.0,11.029929000000001,49.396789
Nürnberg,Uhlandstraße,90408,Atlantastraße,53,,,,single_family_house,2025-11-15,,,,,,,,,1.0,140.0,344.0,,,,,False,,563546.0,11.076629,49.467565
Nürnberg,Fischbach,90475,Pellergasse,13,,,,single_family_house,1977-01-11,,,,,,,,,1.0,126.0,616.0,,,,,False,,472278.0,11.192238,49.422461999999996
Nürnberg,Katzwang,90453,Am Weißensee,1 i,,,,single_family_house,2018-09-25,,,,,,,,,1.0,137.0,288.0,,,,,False,,474253.0,11.044994999999998,49.369592
Nürnberg,Eibach,90451,Castellstraße,72 c,,,,single_family_house,1979-07-06,,,,,,,,,1.0,114.0,665.0,,,,,False,,515825.0,11.027935000000001,49.408933
Nürnberg,Gaismannshof,90431,Elsa-Brändström-Straße,1,,,,multi_family_house,1983-05-17,,,,,,,,,6.0,460.0,255.0,,,,,False,,1487178.0,11.031507000000001,49.440909999999995
Nürnberg,Nürnberg                  ,90453,Lohhofer Straße,37 h,,,,single_family_house,2018-02-21,,,,,,,,,1.0,145.0,870.0,,,,,False,,595337.0,11.024681,49.389605
Nürnberg,"Altenfurt, Moorenbrunn",90475,Gutshofstraße,58,,,,single_family_house,1981-02-26,,,,,,,,,1.0,101.0,300.0,,,,,False,,,11.170908,49.396443000000005
Nürnberg,Gaismannshof,90431,Sankt-Gallen-Ring,142,,,,single_family_house,1988-11-06,,,,,,,,,1.0,128.0,316.0,,,,,False,,454749.0,11.02901,49.443397
Nürnberg,Boxdorf,90427,Am Sportplatz,2 a,,,,,1980-07-16,,,,,,,,,1.0,121.0,603.0,,,,,False,,436290.0,11.030767,49.5164
Nürnberg,Pirckheimerstraße,90408,Friedrichstraße,17,,,,multi_family_house,1957-03-10,,,,,,,,,3.0,285.0,659.0,,,,,False,,918779.0,11.080724,
Nürnberg,Bärenschanze,90429,Austraße,24,,,,multi_family_house,1909-06-14,,,,,,,,,5.0,315.0,333.0,,,,,False,,978790.0,11.054072999999999,49.44777
Nürnberg,Eibach,90451,Am Rednitzhang,12,,,,multi_family_house,1985-11-11,,,,,,,,,3.0,245.0,657.0,,,,,False,,560326.0,11.028979,49.404755
Nürnberg,Pirckheimerstraße,90409,Löbleinstraße,5,,,,multi_family_house,1943-06-22,,,,,,,,,14.0,,567.0,,,,,False,,3142770.0,11.084392,49.461991
Nürnberg,Eibach,90451,Staudenweg,38,,,,single_family_house,1895-02-08,,,,,,,,,1.0,119.0,471.0,,,,,False,,307865.0,11.030429999999999,49.401485
Nürnberg,"Altenfurt, Moorenbrunn",90475,Habsburgerstraße,47 b,,,,single_family_house,1990-10-05,,,,,,,,,1.0,105.0,265.0,,,,,False,,1031361515.0,11.173644999999999,49.403732
Nürnberg,Fischbach,90475,Am Brand,12,,,,single_family_house,2000-08-17,,,,,,,,,1.0,155.0,797.0,,,,,False,,683132.0,11.181809,49.426425
Nürnberg,Erlenstegen,90491,Erlenstegenstraße,86,,,,multi_family_house,1972-01-07,,,,,,,,,4.0,316.0,779.0,,,,,False,,1078750.0,11.135326000000001,49.471688
Nürnberg,Tullnau,90402,Teutonenstraße,18,,,,multi_family_house,1932-09-03,,,,,,,,,4.0,170.0,625.0,,,,,False,,405867.0,11.109687,49.453046
Nürnberg,Gleißhammer,90480,Fallrohrstraße,27 a,,,,,1983-05-12,,,,,,,,,1.0,87.0,333.0,,,,,False,,,11.119363,49.44739700000001
Nürnberg,Maxfeld,90408,Rollnerstraße,48,,,,multi_family_house,1980-04-02,,,,,,,,,9.0,637.0,309.0,,,,,False,,2112158.0,11.082489,49.463068
Nürnberg,Hasenbuck,90461,Sterzinger Straße,11,,,,multi_family_house,1959-10-14,,,,,,,,,4.0,445.0,863.0,,,,,False,,1026372.0,11.091769000000001,49.429367
Nürnberg,Pirckheimerstraße,90408,Reuterstraße,8,,,,multi_family_house,1958-09-11,,,,,,,,,9.0,712.0,262.0,,,,,False,,2160678.0,11.083276999999999,49.461093
Nürnberg,Nürnberg                  ,90453,Waldwinkel,38,,,,single_family_house,1984-09-23,,,,,,,,,1.0,149.0,615.0,,,,,False,,538541.0,11.025238,49.371603
Nürnberg,"Altenfurt, Moorenbrunn",90475,Kufsteiner Straße,15,,,,,1982-06-01,,,,,,,,,1.0,99.0,328.0,,,,,False,,338382.0,11.171448999999999,49.39766900000001
Nürnberg,"Altenfurt, Moorenbrunn",90475,Wittelsbacherstraße,82 a,,,,single_family_house,1957-02-04,,,,,,,,,1.0,108.0,304.0,,,,,False,,401441.0,11.175743,49.40678
Nürnberg,Zerzabelshof,90480,Kronstädter Straße,2,,,,single_family_house,1947-06-10,,,,,,,,,1.0,117.0,294.0,,,,,False,,358584.0,11.125369000000001,49.43905500000001
Nürnberg,Laufamholz,90482,Laufamholzstraße,334,,,,single_family_house,1918-03-20,,,,,,,,,1.0,143.0,688.0,,,,,False,,495766.0,11.17261,49.468720000000005
Nürnberg,Laufamholz,90482,Schnaittacher Straße,14,,,,single_family_house,2024-01-05,,,,,,,,,1.0,161.0,591.0,,,,,False,,599895.0,11.171536000000001,49.467442
Nürnberg,Brunn,90475,Keilbrunnenweg,13,,,,single_family_house,1955-09-06,,,,,,,,,1.0,162.0,608.0,,,,,False,,357170.0,11.256516999999999,49.432430000000004
Nürnberg,Veilhof,90489,Ludwig-Feuerbach-Straße,67,,,,multi_family_house,1983-01-20,,,,,,,,,14.0,956.0,590.0,,,,,False,,3359168.0,11.101211,49.460858
Nürnberg,"Kornburg, Worzeldorf",90455,Memminger Straße,1,,,,multi_family_house,1997-10-11,,,,,,,,,5.0,336.0,563.0,,,,,False,,1007433.0,11.075713,49.367990000000006
Nürnberg,Laufamholz,90482,Sittenbacher Straße,31,,,,,1977-01-21,,,,,,,,,1.0,131.0,269.0,,,,,False,,452401.0,11.175475,49.465067
Nürnberg,Schleifweg,90409,Merianstraße,35,,,,,1964-11-20,,,,,,,,,1.0,143.0,293.0,,,,,False,,481370.0,11.098871,49.472591
Nürnberg,Schoppershof,90491,Am Nordostbahnhof,76,,,,,2003-01-17,,,,,,,,,1.0,145.0,281.0,,,,,False,,598441.0,11.108033,49.473735999999995
